COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsAmericasUSD;30;{495E82D8-6B30-4F06-A6CD-1821C4BFD58C};R000021893;visa;2019-06-22;UTC;Settled;{FF9D117D-2895-4A67-94E4-28028D56A7CE};USD;658.00;35.00;693.00
JetBrains;JetBrainsAmericasUSD;30;{589587DF-EDE6-4FBB-9429-947FDB7C7A83};E000365079;mc;2019-07-06;UTC;Settled;{9DFFC8EE-74A5-465C-B2C7-D1B5469B9466};USD;532.00;28.00;560.00
JetBrains;JetBrainsAmericasUSD;30;{165D6E5B-C890-42EE-A0D4-6B433DB440D4};C000494825;visa;2019-07-11;UTC;Settled;{ED537203-940E-4850-B853-DD9211B14268};USD;184.00;10.00;194.00
JetBrains;JetBrainsAmericasUSD;30;{1D326F13-B21C-4676-A264-D2923ACBE890};R000604876;mc;2019-06-23;UTC;Settled;{0AFC4A3C-887D-4272-A3DA-E6B671863FE7};USD;494.00;26.00;520.00
JetBrains;JetBrainsAmericasUSD;30;{7E22E4EB-5777-4D4B-92A7-E8EAB867D112};R000190306;visa;2019-06-29;UTC;Settled;{27F8D4FB-6DD8-4C74-B02E-555B872B4C39};USD;190.00;10.00;200.00
JetBrains;JetBrainsAmericasUSD;30;{16CEB400-FA66-4731-9BED-CE537FE16B02};R000209297;mc;2019-07-07;UTC;Settled;{6597713F-AEF7-4A1E-BD8B-DC39584E3CEA};USD;442.00;23.00;465.00
JetBrains;JetBrainsAmericasUSD;30;{29476B47-E9B9-4668-B0A1-57C05DC6ADD3};R000108805;mc;2019-06-18;UTC;Settled;{1A3B12B0-1E6B-44E5-9703-8C02B6D20D28};USD;523.00;27.00;550.00
JetBrains;JetBrainsAmericasUSD;30;{A9446A7A-04D5-4F57-8167-EF96B17784D1};C000469423;visa;2019-07-14;UTC;Settled;{3B14B03A-1D36-499C-AC6B-084F15153C73};USD;697.00;37.00;734.00
JetBrains;JetBrainsAmericasUSD;30;{7361512F-A57B-4606-BE46-699D3F727524};E000133032;visa;2019-07-06;UTC;Settled;{8F7A380F-2C5E-4CCF-B5B4-64F3318E8D92};USD;133.00;7.00;140.00
JetBrains;JetBrainsAmericasUSD;30;{F0C835A0-32E4-4474-83FB-D3F5B6729F07};C000050181;visa;2019-07-04;UTC;Settled;{31D0BC32-C27D-4B8F-8987-E57F4DDF2981};USD;133.00;7.00;140.00
JetBrains;JetBrainsAmericasUSD;30;{ED5CA488-1FA7-47CD-AE1C-DB85638E6BBF};Z000182266;visa;2019-06-25;UTC;Settled;{15228873-CE24-4FEB-B22A-9A5A62402013};USD;13.00;1.00;14.00
JetBrains;JetBrainsAmericasUSD;30;{AD7620E5-13F3-4C06-8022-A5FC8E8E8E6C};C000081939;visa;2019-07-08;UTC;Settled;{5EA2CB0C-ADED-4832-8FAB-D68FF0A49780};USD;190.00;10.00;200.00
