COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsAmericasUSD;31;{ADC017FC-7DBE-4EC6-A6DA-697C4A733C5F};C000428064;visa;2019-07-18;UTC;Settled;{0313A225-F7EC-44B8-A9BA-E75E51490D53};USD;80.00;4.00;84.00
JetBrains;JetBrainsAmericasUSD;31;{1E5E7E9C-5F94-4017-9A84-287471E4A60B};A000514952;visa;2019-07-18;UTC;Settled;{7813BBCD-CF37-467A-8B67-199723CF222C};USD;72.00;4.00;76.00
JetBrains;JetBrainsAmericasUSD;31;{D95FDD1F-911A-4A25-BD05-E60422DC7693};C000095498;visa;2019-07-17;UTC;Settled;{05AFDC2C-958B-4ED7-8834-73340111CB16};USD;95.00;5.00;100.00
JetBrains;JetBrainsAmericasUSD;31;{7BE80BAD-DEB9-41F7-BDAC-C66354F7F139};A000330078;visa;2019-07-18;UTC;Settled;{E146E916-F692-4AE6-815E-50352E3D69D1};USD;116.00;6.00;122.00
JetBrains;JetBrainsAmericasUSD;31;{62C8286C-84FA-41F3-91BD-A7784EF88833};R000135801;visa;2019-07-17;UTC;Settled;{F12BE87B-85F7-470F-8304-E92444C59A8C};USD;428.00;22.00;450.00
JetBrains;JetBrainsAmericasUSD;31;{09A6EFA4-2B60-4579-8C3A-2039E3324379};E000158044;visa;2019-07-17;UTC;Settled;{54BB1594-0700-473E-9AFF-3A3557A69016};USD;228.00;12.00;240.00
JetBrains;JetBrainsAmericasUSD;31;{93EBD14E-1DBD-4D02-8612-367DBF37235F};R000324634;visa;2019-07-17;UTC;Settled;{43B491AF-5B7F-48E0-9749-9BD29F2D35D4};USD;124.00;6.00;130.00
JetBrains;JetBrainsAmericasUSD;31;{69D0C4E1-280F-4E00-BAE3-2DA187348C35};E000250380;visa;2019-07-17;UTC;Settled;{5BBBC440-C8B9-41B1-A402-083DF403C1E2};USD;291.00;15.00;306.00
JetBrains;JetBrainsAmericasUSD;31;{AE2FE5D1-08C5-47FC-80B1-011912C26579};A000666300;visa;2019-07-17;UTC;Settled;{3FBA6AB2-6A4D-425A-9895-1D068B13B26D};USD;139.00;7.00;146.00
JetBrains;JetBrainsAmericasUSD;31;{57FAED94-9E21-42AC-AAD6-1C527FD73D65};C000415099;visa;2019-07-18;UTC;Settled;{B91404A0-BCDC-4D31-9668-A312E1177AB4};USD;363.00;19.00;382.00
