COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsUSD;26;{4D494C6D-909D-4B27-8135-53A7AC32C802};Z000188334;mc;2019-02-15;UTC;Settled;{8789E96E-F82C-4CF4-8864-DF51EA92911B};USD;80.00;4.00;84.00
JetBrains;JetBrainsUSD;26;{7FD09387-0B71-4DEF-9F89-2122A1685ED4};C000063895;visa;2019-03-08;UTC;Settled;{0E97F4A6-AB98-4C6B-AD8E-0EBD2F13ED01};USD;141.00;7.00;148.00
JetBrains;JetBrainsUSD;26;{E150B321-75F1-446C-B981-814E8EAA7D2C};Z000503375;visa;2019-03-06;UTC;Settled;{D57CDFD6-1506-417D-B546-8BC00C3470E7};USD;513.00;27.00;540.00
JetBrains;JetBrainsUSD;26;{4669A71E-1FBF-4FF0-B575-4D9E6731E456};C000064269;mc;2019-03-05;UTC;Settled;{81EC19AB-6238-49A9-BA18-30F9ABFE4D2C};USD;504.00;26.00;530.00
JetBrains;JetBrainsUSD;26;{010A5BCD-20E6-465C-A62A-5D4FF088781A};Z000664128;mc;2019-03-10;UTC;Settled;{687BBCF6-6C2B-4226-9057-451996243492};USD;279.00;15.00;294.00
JetBrains;JetBrainsUSD;26;{55C4AF46-A5F3-4AB1-B67C-199355057EEC};A000403766;visa;2019-02-21;UTC;Settled;{489CF822-4170-43DC-8502-550D5A40BEC9};USD;155.00;8.00;163.00
JetBrains;JetBrainsUSD;26;{A4FA4603-149A-4507-B59E-6C47D271FA10};C000498265;visa;2019-03-16;UTC;Settled;{0F613AF8-593B-45B3-9645-38C2647A74F5};USD;675.00;35.00;710.00
JetBrains;JetBrainsUSD;26;{83B6B694-A40E-4ACF-8931-9507A09197F0};Z000380112;visa;2019-03-10;UTC;Settled;{DD9B6BAE-989A-4E1D-8BD7-F670829648D5};USD;19.00;1.00;20.00
JetBrains;JetBrainsUSD;26;{49ACA686-73F3-4727-BAAF-48C85A556C71};A000419060;mc;2019-03-12;UTC;Settled;{CA492481-CEC5-4DAA-824C-683D54DA8B6A};USD;266.00;14.00;280.00
JetBrains;JetBrainsUSD;26;{0469E07F-67AD-4796-A863-E99327BF7FCC};E000071925;mc;2019-02-27;UTC;Settled;{07EA5CA0-2EA9-4B17-8D91-107097C03094};USD;93.00;5.00;98.00
JetBrains;JetBrainsUSD;26;{3BDC3BEC-8A7A-4B07-ACC3-D44F383BE6A5};C000144699;mc;2019-02-25;UTC;Settled;{60B96D4A-731D-49D5-83B4-3BEC323599F9};USD;717.00;38.00;755.00
JetBrains;JetBrainsUSD;26;{F3C1B890-BA91-49F8-A43E-669386729E81};R000463251;visa;2019-03-13;UTC;Settled;{28CCFBB6-0AFA-453A-8EEE-137086DC3010};USD;277.00;15.00;292.00
JetBrains;JetBrainsUSD;26;{585DE9C5-F58A-4BCB-9605-6018C0F9872B};A000551937;visa;2019-02-14;UTC;Settled;{3C96C41E-6ADA-45C9-9BE6-25BE631E7FED};USD;333.00;17.00;350.00
JetBrains;JetBrainsUSD;26;{2B025FD2-622B-45DA-AD5C-B291FC6612F9};Z000025135;visa;2019-02-27;UTC;Settled;{5B1CDBF7-8994-43D8-9173-ECE936C06950};USD;309.00;16.00;325.00
JetBrains;JetBrainsUSD;26;{3EAB42AD-15A6-48F3-908F-68528BA0BDF4};R000249537;mc;2019-02-21;UTC;Settled;{1983018E-218D-4046-AB0F-F377AF026A5A};USD;618.00;32.00;650.00
JetBrains;JetBrainsUSD;26;{BC4FD392-6384-4994-8931-9894776BD713};C000292623;visa;2019-03-01;UTC;Settled;{F0B52EE4-1948-40AA-AE23-739B2BD50BCD};USD;265.00;14.00;279.00
JetBrains;JetBrainsUSD;26;{1ECA3528-01BE-4419-8B77-0C95C84ECCB3};C000600700;mc;2019-02-17;UTC;Settled;{0A706821-77CA-4A72-8742-0C4C822F8335};USD;556.00;29.00;585.00
JetBrains;JetBrainsUSD;26;{D08BC1A7-F16D-475E-B14C-CF8FD919D6CA};Z000553996;visa;2019-03-01;UTC;Settled;{7F5D533A-F5FC-479D-AD8C-4496D7CE294F};USD;447.00;23.00;470.00
JetBrains;JetBrainsUSD;26;{D9722889-6F02-46D0-ACCB-F129A7B5BCD2};C000196297;visa;2019-03-05;UTC;Settled;{996D54E5-BB29-43D7-8FC7-BEA0CE3D3AA5};USD;247.00;13.00;260.00
JetBrains;JetBrainsUSD;26;{CD2B7DD9-A0BC-404A-BE50-B655BB874DE3};A000389754;visa;2019-03-12;UTC;Settled;{309C4BE4-0D71-419F-9BD4-F5CEC6332001};USD;190.00;10.00;200.00
JetBrains;JetBrainsUSD;26;{183B4740-1A0E-4D59-AE79-D384466C5A60};A000333194;mc;2019-02-14;UTC;Settled;{31BA07FA-547D-4B2D-9225-95DE7B0B2755};USD;95.00;5.00;100.00
JetBrains;JetBrainsUSD;26;{6DD13275-ABB4-4898-B655-E1B786A59234};A000641792;mc;2019-02-20;UTC;Settled;{57F26537-C24B-4EDB-9660-11C55E8C50B5};USD;48.00;2.00;50.00
JetBrains;JetBrainsUSD;26;{E1BEF356-1237-426D-908F-DBFB3C05AA82};E000395810;visa;2019-03-15;UTC;Settled;{EA083CDA-20FA-412E-B43A-86D286854ACF};USD;318.00;17.00;335.00
JetBrains;JetBrainsUSD;26;{065D2243-60F2-4DC0-BB9F-9DFF762E5609};C000205831;visa;2019-03-03;UTC;Settled;{6926CC8B-108B-482B-A9C0-9FC6FA7C1A20};USD;323.00;17.00;340.00
JetBrains;JetBrainsUSD;26;{CA018C28-84DF-4FAF-BF98-0DF78831DE21};C000541309;mc;2019-03-01;UTC;Settled;{6F964084-966F-4BBC-8521-A50C4CFC9AB4};USD;304.00;16.00;320.00
