COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsUSD;29;{416052F4-AD47-4A86-ACD0-162445CAF38A};C000515137;visa;2019-06-05;UTC;Settled;{D92DCEFD-3BE4-4BF4-8576-CE928BE5AA46};USD;238.00;12.00;250.00
JetBrains;JetBrainsUSD;29;{C2F19809-2077-4F82-9695-4C158632B6E7};C000321298;visa;2019-05-20;UTC;Settled;{08D22004-6CA1-46FD-9DDF-8543BB6E8770};USD;333.00;17.00;350.00
JetBrains;JetBrainsUSD;29;{C199CE4E-ECF7-459D-96D4-09D491B1C01B};Z000232171;visa;2019-06-04;UTC;Settled;{12C267E2-DE4A-4D27-8D52-B39758CE6BA4};USD;171.00;9.00;180.00
JetBrains;JetBrainsUSD;29;{9D02AB83-86EE-45F8-B45D-D8C17A03B995};Z000129715;mc;2019-05-24;UTC;Settled;{81DAF467-20DE-4B8A-9BF1-5AB9F6854DE7};USD;61.00;3.00;64.00
JetBrains;JetBrainsUSD;29;{447EDBB4-39CB-49C2-AC83-D5738B597A28};A000316138;visa;2019-05-21;UTC;Settled;{45C85001-97F7-4404-B140-9DAD41898E67};USD;143.00;7.00;150.00
JetBrains;JetBrainsUSD;29;{838C14DC-4438-45A9-A525-FF63AE9FC583};R000258093;visa;2019-05-24;UTC;Settled;{C3177C2B-94E9-4F89-8A52-F99882A31D33};USD;713.00;37.00;750.00
JetBrains;JetBrainsUSD;29;{8632BA62-F436-485F-ADBB-BAAED18E9329};C000487900;visa;2019-06-11;UTC;Settled;{C1D96D70-0C80-4887-980B-173F63B22C67};USD;247.00;13.00;260.00
JetBrains;JetBrainsUSD;29;{C1BB6ECF-CB80-409E-95F6-2A32BCEFB678};Z000511273;mc;2019-05-17;UTC;Settled;{CFACDAEF-F001-42B3-B511-54DADBE87DDA};USD;109.00;6.00;115.00
JetBrains;JetBrainsUSD;29;{F53F6E69-0AC5-4AE7-BF41-B0DFC8E9C4D2};Z000293779;mc;2019-05-22;UTC;Settled;{CCD7CDF4-1769-4ADF-90FA-958BE40688BD};USD;532.00;28.00;560.00
JetBrains;JetBrainsUSD;29;{B33BB1E4-EF75-409C-9E00-4F8E0D97C78B};A000123625;visa;2019-05-26;UTC;Settled;{D347E101-219B-421E-A31A-5EB6747D80B5};USD;249.00;13.00;262.00
JetBrains;JetBrainsUSD;29;{77837C84-240C-4850-BA76-A35678C90DA3};E000092891;visa;2019-06-07;UTC;Settled;{2890D78D-54DA-45D9-AA8C-107B7D340BEB};USD;534.00;28.00;562.00
JetBrains;JetBrainsUSD;29;{AA7A8FA0-990B-481D-8F4D-9CD0327F1009};Z000494030;mc;2019-05-27;UTC;Settled;{F3454F16-2D92-4382-98DA-C31702D25D3C};USD;361.00;19.00;380.00
JetBrains;JetBrainsUSD;29;{5F58A3FA-4DB8-49A7-BE40-5194E53647BA};E000448388;visa;2019-06-11;UTC;Settled;{E90D0E70-D190-4261-8FE0-A5533FB8B589};USD;394.00;21.00;415.00
JetBrains;JetBrainsUSD;29;{CC7B7BF3-BCA7-4038-9CB1-693B87F9066E};A000057776;mc;2019-06-13;UTC;Settled;{45E21C94-0E6A-41ED-B3B5-B9A755C9FAFB};USD;171.00;9.00;180.00
JetBrains;JetBrainsUSD;29;{2D86F1A9-2283-40E0-B70E-1AC7FB86CCB1};E000071765;mc;2019-06-13;UTC;Settled;{AEC01D22-F372-4DAC-B656-6E85D6BACE0C};USD;196.00;10.00;206.00
JetBrains;JetBrainsUSD;29;{B61033BF-6F92-4471-968F-742329AEDDAE};A000348642;mc;2019-05-23;UTC;Settled;{EBAF0A7E-082D-49EA-9554-D608BC644BCC};USD;475.00;25.00;500.00
JetBrains;JetBrainsUSD;29;{0C538F5D-114F-4C7B-9BA8-EE3F1509C088};A000639861;mc;2019-05-25;UTC;Settled;{3E175297-B38A-42ED-808B-99CD208BA2D5};USD;342.00;18.00;360.00
JetBrains;JetBrainsUSD;29;{8BB2077E-89DA-4939-BEDD-C399ABD0438A};C000220279;visa;2019-05-22;UTC;Settled;{2B24BD06-D383-439B-AA60-CF5F6F1F759B};USD;133.00;7.00;140.00
