COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsAmericasUSD;25;{9A230FD4-D697-41FB-8EA4-3B60A423064B};R000595630;visa;2019-02-08;UTC;Settled;{5E80CFFD-E183-4E21-8BDA-18B7D9128D19};USD;321.00;17.00;338.00
JetBrains;JetBrainsAmericasUSD;25;{5BA73AA7-1049-4DF2-9A8B-FC0830409A7F};C000638878;visa;2019-02-11;UTC;Settled;{F8A17528-FB75-4D3A-8379-040AF15FBEDC};USD;608.00;32.00;640.00
JetBrains;JetBrainsAmericasUSD;25;{39981641-40BE-49B9-B499-3FFE4744DA71};A000138251;mc;2019-01-17;UTC;Settled;{421BCF82-372B-4936-ADBA-6A109FA64430};USD;518.00;27.00;545.00
JetBrains;JetBrainsAmericasUSD;25;{80DB146E-6E89-44CE-A115-9B294618A602};Z000646107;visa;2019-01-18;UTC;Settled;{EEF22295-B22B-486B-A9D2-C31862806A95};USD;314.00;16.00;330.00
JetBrains;JetBrainsAmericasUSD;25;{BA088E88-2338-44FE-B722-4AE33DA34D30};A000450034;visa;2019-02-05;UTC;Settled;{898E03E3-C118-4CD8-9C48-589B5B2B51FB};USD;285.00;15.00;300.00
JetBrains;JetBrainsAmericasUSD;25;{0273AD1D-E517-45AC-B5E4-9FCC719CFD88};R000334451;visa;2019-02-01;UTC;Settled;{B0623E45-CB59-40FD-A58B-94F75D9206F9};USD;213.00;11.00;224.00
JetBrains;JetBrainsAmericasUSD;25;{39B9B66F-9DA6-4DCF-AC95-AFB4EAE60929};C000578320;visa;2019-02-12;UTC;Settled;{AA8DD978-502E-4156-A17B-E42173A8F60F};USD;361.00;19.00;380.00
JetBrains;JetBrainsAmericasUSD;25;{02B3F880-B72B-4197-B491-F12257151F03};R000542794;mc;2019-01-26;UTC;Settled;{E1832D20-BDD6-4C61-97D2-B64DB7227339};USD;93.00;5.00;98.00
JetBrains;JetBrainsAmericasUSD;25;{510BD0A7-07AF-4BAC-BF69-25D85DFC13BF};E000579150;mc;2019-02-13;UTC;Settled;{19ADE14D-143B-49F2-BF62-4DBA6C6A1D5C};USD;120.00;6.00;126.00
JetBrains;JetBrainsAmericasUSD;25;{4598D833-C72B-4FC9-A926-AACF47A010CC};E000231050;visa;2019-02-08;UTC;Settled;{10DE2AC4-B99C-49B7-A8FB-993E0183DABE};USD;260.00;14.00;274.00
JetBrains;JetBrainsAmericasUSD;25;{FB4B0090-40F1-4AD6-89B9-0AEA0422A41E};C000632161;visa;2019-02-12;UTC;Settled;{6623C4DE-82EC-4C4D-A4AE-3A6EBE065665};USD;613.00;32.00;645.00
JetBrains;JetBrainsAmericasUSD;25;{F998D876-F4FE-4D80-903B-AEC915D30B07};A000222064;visa;2019-02-13;UTC;Settled;{F87EBEA1-C9DE-4A2D-8800-964A0F3DADF7};USD;751.00;39.00;790.00
JetBrains;JetBrainsAmericasUSD;25;{36E1164A-FCA9-4A9C-AC79-513267423DF0};R000201801;mc;2019-01-17;UTC;Settled;{684D0A09-680E-472D-BC3B-3F6AE4CDD5BF};USD;231.00;12.00;243.00
JetBrains;JetBrainsAmericasUSD;25;{8E2A67CD-D4C2-4239-9D55-31E4720E9A8E};C000277451;mc;2019-02-01;UTC;Settled;{818CE9E2-9A75-41CB-9E19-DE37DF035110};USD;675.00;35.00;710.00
JetBrains;JetBrainsAmericasUSD;25;{F20BE14D-D9CD-4CE1-9CA5-8FC6CF85D6C0};Z000482618;mc;2019-01-23;UTC;Settled;{4BD7A4C1-B2BC-4591-8243-A9AD3A865BE4};USD;285.00;15.00;300.00
JetBrains;JetBrainsAmericasUSD;25;{69E8BA11-6B38-445A-AAF2-249928FF05B9};R000156345;mc;2019-02-13;UTC;Settled;{24E5B869-6CDE-4884-8179-A60DE06930E1};USD;583.00;31.00;614.00
JetBrains;JetBrainsAmericasUSD;25;{D8152E22-F18B-461A-B1A8-88D2D8726CD8};R000566166;mc;2019-02-13;UTC;Settled;{AD0EDCD6-7873-4DC9-B86D-FE556E309093};USD;760.00;40.00;800.00
JetBrains;JetBrainsAmericasUSD;25;{7C406AF4-E3C2-4035-B518-11D506E21871};E000070454;visa;2019-02-12;UTC;Settled;{DA6E85BC-F7B4-471B-A175-1176433F22DF};USD;95.00;5.00;100.00
JetBrains;JetBrainsAmericasUSD;25;{554B85A4-A5D9-43A1-A657-C8D2F3DDDDD2};R000047586;mc;2019-02-09;UTC;Settled;{B69078F3-02DC-41D2-A67D-65163FD89D83};USD;105.00;5.00;110.00
JetBrains;JetBrainsAmericasUSD;25;{5780C594-CF70-46A5-A1F0-A664439C6BB1};Z000335097;visa;2019-02-05;UTC;Settled;{55180CD8-866C-4F38-A9CB-F8023E2612DB};USD;142.00;7.00;149.00
JetBrains;JetBrainsAmericasUSD;25;{9DCBB541-7204-40A9-A873-378153E077D0};R000615396;mc;2019-01-19;UTC;Settled;{9EF78403-842F-485B-863B-B6A6BA01A899};USD;404.00;21.00;425.00
JetBrains;JetBrainsAmericasUSD;25;{AF0ABC84-0DF2-4C43-A850-979436C4E006};C000336484;visa;2019-02-08;UTC;Settled;{406F7FB2-244C-4FB7-8CFC-B4B4BAB3FBAA};USD;190.00;10.00;200.00
JetBrains;JetBrainsAmericasUSD;25;{5FE3D6EC-E765-46DC-A2DC-5795C587873A};A000445097;visa;2019-02-06;UTC;Settled;{09F8B284-272F-4399-8207-9052FEB25A23};USD;489.00;26.00;515.00
JetBrains;JetBrainsAmericasUSD;25;{BB542D59-7ECA-40C7-A917-88F0AEB1CFA3};Z000400518;mc;2019-02-02;UTC;Settled;{D0509646-6DE5-4848-AE6E-9D2F2628FABA};USD;808.00;42.00;850.00
JetBrains;JetBrainsAmericasUSD;25;{8C46A657-54BC-4611-A082-7A4BE2E88E4F};A000656568;mc;2019-01-26;UTC;Settled;{E57D2608-EFAD-4BE3-BDF6-A397334BFB5E};USD;171.00;9.00;180.00
JetBrains;JetBrainsAmericasUSD;25;{7AADF388-EAC1-41E4-B7F9-C0A9D2637AA5};A000191981;mc;2019-01-22;UTC;Settled;{645DD843-632F-47E4-9ECB-DFF3EBD4C0B4};USD;460.00;24.00;484.00
JetBrains;JetBrainsAmericasUSD;25;{C2C96743-F4F2-46C6-A1D4-F4D1F0CA4A6B};E000254509;visa;2019-02-09;UTC;Settled;{D3A012E1-A7EF-4D9A-AF2B-AB57135E74C2};USD;447.00;23.00;470.00
JetBrains;JetBrainsAmericasUSD;25;{4235E41E-4257-460F-A49C-701DFB78F14D};A000299087;mc;2019-02-02;UTC;Settled;{5246A4E4-FD26-4D2E-96F3-2F1AA3024FDE};USD;238.00;12.00;250.00
JetBrains;JetBrainsAmericasUSD;25;{3C174B8C-7DF5-4E75-8B34-013C217DBC39};E000076645;visa;2019-02-01;UTC;Settled;{9A5423B2-9B94-4760-BD2C-39241A9770A4};USD;146.00;8.00;154.00
JetBrains;JetBrainsAmericasUSD;25;{42CA1D26-5C32-4F16-AE23-F3EB810731BB};A000418330;visa;2019-01-19;UTC;Settled;{F43B6221-FF8F-467B-ABF7-AF976176816A};USD;182.00;10.00;192.00
JetBrains;JetBrainsAmericasUSD;25;{6980BA07-59C3-4346-8F57-AB9ACDC02446};R000485658;mc;2019-01-30;UTC;Settled;{E82C47BE-FADD-43C1-A07A-C505AC8A5318};USD;243.00;13.00;256.00
JetBrains;JetBrainsAmericasUSD;25;{41241A54-36D8-4DE9-B5D8-18F9EC5FD70B};A000384051;visa;2019-01-28;UTC;Settled;{E4DF30F7-B2E4-4F3A-811D-8FE8D408DF1D};USD;219.00;12.00;231.00
JetBrains;JetBrainsAmericasUSD;25;{BE46B9FF-5A12-45AF-92D3-CE4690A71C94};A000038920;visa;2019-02-07;UTC;Settled;{E287C826-996C-41E0-8DF6-54C7683801DB};USD;201.00;11.00;212.00
JetBrains;JetBrainsAmericasUSD;25;{87E447DA-69B2-4129-8062-775E62DC66E1};R000320434;mc;2019-01-18;UTC;Settled;{F987F68D-B46E-465D-A14A-12365B33ABAA};USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;25;{FCC8184C-4872-414F-8E4C-1FE712095E28};E000425000;mc;2019-01-29;UTC;Settled;{9491A0FA-D769-4C74-9613-AC8CE14C8A3A};USD;266.00;14.00;280.00
JetBrains;JetBrainsAmericasUSD;25;{03384ACB-DEEB-44AC-BEC2-E696753020A3};A000095302;mc;2019-01-18;UTC;Settled;{692D7007-7F83-4888-9585-2B4FFDE43CD4};USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;25;{B691C6B0-BB64-4BD9-83A1-D711B7A0210C};C000415682;visa;2019-02-13;UTC;Settled;{AECC31F5-C81B-4F78-A766-CE7D8E4EA3A4};USD;179.00;9.00;188.00
JetBrains;JetBrainsAmericasUSD;25;{5CADC7C1-C6E0-4506-BAE6-77919F91A036};A000179959;mc;2019-02-11;UTC;Settled;{425C0DB9-86BB-4CA5-92E2-443E37AC45F6};USD;722.00;38.00;760.00
JetBrains;JetBrainsAmericasUSD;25;{60D0583A-EEED-4C5D-9BF5-090DA3F905A9};R000100095;mc;2019-02-12;UTC;Settled;{2702AF80-4FCC-4EE9-B91C-BF2F8F5F8D6C};USD;122.00;6.00;128.00
JetBrains;JetBrainsAmericasUSD;25;{0ABFD598-0DAC-4937-93F5-6993C656C1CE};R000273834;visa;2019-01-22;UTC;Settled;{3245B0C8-A05E-4752-ADE9-296D8FE076D6};USD;675.00;36.00;711.00
JetBrains;JetBrainsAmericasUSD;25;{DF182B59-AF79-42C4-B6B0-0191DA5FC3DA};C000599616;mc;2019-02-10;UTC;Settled;{BB21C5C1-245A-4954-8228-E1BE87BEDDB3};USD;314.00;16.00;330.00
