COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsUSD;25;{EF4FF3B7-1F49-4BE2-96D5-78CFB91D40F5};A000068878;visa;2019-01-29;UTC;Settled;{425D28B5-5E05-4E27-9F0E-EA8F669FD73A};USD;116.00;6.00;122.00
JetBrains;JetBrainsUSD;25;{9570D3C1-1BD0-409E-869C-7A738A21B3C7};A000617508;visa;2019-02-04;UTC;Settled;{08204D11-750A-48BF-975D-1FD26D1E14FE};USD;394.00;21.00;415.00
JetBrains;JetBrainsUSD;25;{E5E4986F-896E-4499-AC3D-1D69B056BE89};A000679473;visa;2019-02-11;UTC;Settled;{8AC2C107-176A-4A75-A037-446879B5FE56};USD;494.00;26.00;520.00
JetBrains;JetBrainsUSD;25;{0B4F960C-0ACD-4A07-98BE-FFA5A3F53C41};Z000584624;visa;2019-01-22;UTC;Settled;{1174D3ED-DEE8-4CCA-9DD3-B305D1A57D7A};USD;570.00;30.00;600.00
JetBrains;JetBrainsUSD;25;{D62FF8D2-208B-4D17-8130-619A9574CA88};C000267371;visa;2019-02-06;UTC;Settled;{2C15BDF5-132A-432B-AB84-BCB0067F660A};USD;190.00;10.00;200.00
JetBrains;JetBrainsUSD;25;{39E7EB65-A4A4-48B8-8351-B91325C3E8A7};E000129319;visa;2019-02-03;UTC;Settled;{C271B439-6D2B-40E9-A0D5-0FD539D0AD16};USD;160.00;8.00;168.00
JetBrains;JetBrainsUSD;25;{68212F53-7666-46DD-BC89-D56CADEB9587};C000192059;mc;2019-01-17;UTC;Settled;{E29E4052-06C5-4765-8F02-719D83564A57};USD;309.00;16.00;325.00
JetBrains;JetBrainsUSD;25;{7124174D-246A-4A3F-8B1D-28627F8175FB};C000645878;visa;2019-02-06;UTC;Settled;{295CBB94-B8BF-43EE-8D0B-8CF3D2EC50E1};USD;703.00;37.00;740.00
JetBrains;JetBrainsUSD;25;{0B95B24A-07DD-4CCF-8E3E-B8334AC9D123};C000566124;visa;2019-02-13;UTC;Settled;{0EC3924F-6BA1-4FEC-81B0-25FEDF6FAA25};USD;428.00;22.00;450.00
JetBrains;JetBrainsUSD;25;{733595FF-2391-4F4D-8928-DDE4AC2E993E};C000263501;visa;2019-02-13;UTC;Settled;{BBC57119-F550-4198-83B3-6CA29313C62D};USD;272.00;14.00;286.00
JetBrains;JetBrainsUSD;25;{F292E720-CC5B-4EF2-9000-826C504A36E7};C000251177;mc;2019-01-17;UTC;Settled;{6A83BDBC-E840-4AC0-AC61-F636F537A4F0};USD;62.00;3.00;65.00
JetBrains;JetBrainsUSD;25;{EA4286DC-1AEB-4C29-B584-ED6576154F0B};Z000264472;mc;2019-01-31;UTC;Settled;{6FA4F44F-ECBA-472B-B5CA-6812B7CD648C};USD;251.00;13.00;264.00
JetBrains;JetBrainsUSD;25;{BB25D469-DA72-4A4A-A346-94504789805C};R000638127;mc;2019-01-31;UTC;Settled;{39826DDF-26E9-49F2-B5A5-E0DC3B61A104};USD;1207.00;63.00;1270.00
JetBrains;JetBrainsUSD;25;{4FC3C0F6-9506-430D-A64F-E6E6CFE215B8};C000308934;visa;2019-01-26;UTC;Settled;{61743D16-6FD2-41CD-8BEB-B3A3041964AF};USD;285.00;15.00;300.00
JetBrains;JetBrainsUSD;25;{39F25AC5-9ABC-44D3-96D9-AF841C6D5809};E000429841;visa;2019-02-02;UTC;Settled;{7327111F-B064-41EC-A617-C84E4797F95C};USD;1125.00;59.00;1184.00
JetBrains;JetBrainsUSD;25;{3F65A421-FB1A-4BA9-8DBA-CD828D7B2392};Z000290383;mc;2019-02-04;UTC;Settled;{BC7FD2FC-D53C-47D8-8DE2-8961D644F8A7};USD;390.00;20.00;410.00
JetBrains;JetBrainsUSD;25;{1DE2F3C0-1A09-48CB-807C-2D3B533A52FD};C000527067;visa;2019-02-09;UTC;Settled;{D6065C87-4FAE-4BDF-B701-E14C81C016A2};USD;80.00;4.00;84.00
JetBrains;JetBrainsUSD;25;{81CEFC47-C0CC-498B-8BA3-8BF0D349C4E3};Z000135607;visa;2019-01-29;UTC;Settled;{EB817E04-51ED-4B82-8DE0-5CD46DD9709E};USD;437.00;23.00;460.00
JetBrains;JetBrainsUSD;25;{FBCE3D37-7CAF-4B3A-9E34-751D70B4DA02};R000533203;mc;2019-01-29;UTC;Settled;{A4E208F3-BBE1-47F3-9703-53734151CCF3};USD;51.00;3.00;54.00
JetBrains;JetBrainsUSD;25;{476FDDAC-5049-4809-A6D3-EEA2F9CD709F};E000189167;visa;2019-01-19;UTC;Settled;{2F0BC1AB-B660-4EE3-99DC-7D1BCAEFFFD9};USD;523.00;27.00;550.00
JetBrains;JetBrainsUSD;25;{EFAA131B-3B02-43AC-BE82-E08751EEBC67};E000031607;visa;2019-01-30;UTC;Settled;{33AE4737-31E9-4A14-8635-CF5C662C06CB};USD;428.00;22.00;450.00
JetBrains;JetBrainsUSD;25;{F72ED985-DD72-414C-AC2D-DE7ED8417F9B};A000408212;mc;2019-02-01;UTC;Settled;{4BFCDEBC-F251-4D06-BC58-D98A5877977C};USD;384.00;20.00;404.00
JetBrains;JetBrainsUSD;25;{53322409-0672-4689-BB25-EAE69926E668};R000478163;visa;2019-01-17;UTC;Settled;{95DD46D2-97EB-4A19-A3BC-4F32FAB3EDB6};USD;903.00;47.00;950.00
JetBrains;JetBrainsUSD;25;{7E23CC19-3692-4DF4-B652-C435A7BB8A50};E000361392;mc;2019-01-23;UTC;Settled;{4D31AE64-DEB4-4B20-9EAB-6196A3CD4FE3};USD;253.00;13.00;266.00
JetBrains;JetBrainsUSD;25;{B65CC455-5D6A-4AEC-85BC-C29C66853992};R000672180;mc;2019-01-26;UTC;Settled;{81FD47B8-B104-4729-8577-BAC80D282245};USD;608.00;32.00;640.00
JetBrains;JetBrainsUSD;25;{BEE270FE-4F04-4D9E-B174-41166CEF2286};A000582497;mc;2019-02-06;UTC;Settled;{13D6E4D9-81A7-470C-8955-09754F3EAB59};USD;446.00;23.00;469.00
JetBrains;JetBrainsUSD;25;{8EC653F0-55DA-4D40-BF28-78EBB2BF6D37};A000147853;visa;2019-01-20;UTC;Settled;{BE4A3B58-6F9A-49FF-BFAA-84D0E1911226};USD;105.00;5.00;110.00
JetBrains;JetBrainsUSD;25;{7BDC5D3F-57C4-47EC-BE20-41F9E83A9099};E000528856;visa;2019-02-02;UTC;Settled;{A6DBFD38-541B-42B5-B830-2F8B0D7F410F};USD;57.00;3.00;60.00
JetBrains;JetBrainsUSD;25;{C0F05939-D145-4167-9163-C23E33D4D8C6};R000049955;visa;2019-01-23;UTC;Settled;{F549638A-2E05-46A6-836F-979730220EF7};USD;80.00;4.00;84.00
JetBrains;JetBrainsUSD;25;{F19EA9D1-9AD8-400C-830B-A53107419033};C000080194;mc;2019-02-10;UTC;Settled;{E8429D54-6507-4B4A-85F9-3F8585F10E75};USD;428.00;22.00;450.00
JetBrains;JetBrainsUSD;25;{8C50886E-2DC8-44AC-A1EB-94C425AC8136};Z000328751;visa;2019-01-22;UTC;Settled;{2D404DCE-E334-4980-8B93-0DBAE29E055D};USD;515.00;27.00;542.00
JetBrains;JetBrainsUSD;25;{97781F00-3C01-4BD9-99E3-C1C566D08C0B};Z000570762;mc;2019-01-29;UTC;Settled;{B1D70C4F-8B2B-4CFD-B8DE-F66212866AF5};USD;219.00;11.00;230.00
JetBrains;JetBrainsUSD;25;{A6C0F667-F2A0-48AB-BCFB-FECFFF75F7FB};E000386466;mc;2019-01-24;UTC;Settled;{8B566EF2-B6D8-487A-A0B3-658F0CAE1989};USD;570.00;30.00;600.00
JetBrains;JetBrainsUSD;25;{413AF8F5-C286-486C-BF40-B5C661057915};A000401931;visa;2019-01-31;UTC;Settled;{005DBFCC-75AB-466F-B82B-FB770BF69B30};USD;713.00;37.00;750.00
JetBrains;JetBrainsUSD;25;{00DCCB42-5CEB-4789-837F-A9D6F2ADAD62};Z000105159;mc;2019-01-21;UTC;Settled;{BBF2144A-E2A4-422B-B807-46202AF5F045};USD;527.00;28.00;555.00
JetBrains;JetBrainsUSD;25;{D0CE6CC8-C133-4FC8-B8BF-E9CC4C91F0E3};Z000048512;mc;2019-01-24;UTC;Settled;{7F45A2B6-122E-4330-ABC9-D2C1B885028D};USD;13.00;1.00;14.00
JetBrains;JetBrainsUSD;25;{68F17661-0688-42D2-B9FD-676EDCF136BE};C000357127;visa;2019-02-01;UTC;Settled;{F0E79EFB-AA43-4F37-8DBD-20043502EA84};USD;304.00;16.00;320.00
JetBrains;JetBrainsUSD;25;{501E603B-8703-42D2-965C-2E912157C9D1};Z000532525;visa;2019-01-18;UTC;Settled;{1C08213A-6EE0-4E77-A4A6-3CDA2EA0A489};USD;399.00;21.00;420.00
JetBrains;JetBrainsUSD;25;{1C2F5169-9966-4C62-AC69-554F48640E5E};A000269352;mc;2019-02-07;UTC;Settled;{21E68AF1-ED2D-4BFB-9F4C-8F11D813D929};USD;608.00;32.00;640.00
JetBrains;JetBrainsUSD;25;{87B5340B-B908-49AC-B5DB-6E1A155E24E7};Z000606417;visa;2019-01-19;UTC;Settled;{945DBDD8-BF2E-43B5-8C84-BF235D9BA176};USD;238.00;12.00;250.00
JetBrains;JetBrainsUSD;25;{31A5731D-8D96-4466-BAEF-7137234F2AE2};A000365043;mc;2019-01-26;UTC;Settled;{AE6029DE-6AF8-4DF2-94FF-00819371BEEE};USD;711.00;37.00;748.00
JetBrains;JetBrainsUSD;25;{258DED25-78CE-45E5-A53C-F85D3B3F12C8};E000585665;visa;2019-02-09;UTC;Settled;{BE9EDFAB-E1CD-46D1-8957-8931516EC0CE};USD;67.00;3.00;70.00
JetBrains;JetBrainsUSD;25;{155ED0B1-C5B7-48F9-B643-F801E23C4384};R000574310;visa;2019-01-17;UTC;Settled;{52CBB9D8-1451-4516-9CF9-7DC48238F592};USD;428.00;22.00;450.00
JetBrains;JetBrainsUSD;25;{040C5C04-AAAF-4DD4-BB02-A8EF5C21C8C1};R000169360;visa;2019-01-23;UTC;Settled;{BE98A0C5-F0B8-49F3-BCC4-B46B7BEFD5CD};USD;108.00;6.00;114.00
JetBrains;JetBrainsUSD;25;{92AC1D90-B539-4421-898E-7839DB54E85C};Z000122260;mc;2019-02-04;UTC;Settled;{E529FD31-98D0-4646-90AC-F70772088AD4};USD;618.00;32.00;650.00
JetBrains;JetBrainsUSD;25;{36F3896D-B4EA-4B8B-90BB-B5C27EA67CE1};A000278291;mc;2019-01-19;UTC;Settled;{45622A12-F399-42E7-8285-3CC9B30629E7};USD;175.00;9.00;184.00
JetBrains;JetBrainsUSD;25;{41835881-63E2-4759-942A-67318B9D23C3};A000041649;visa;2019-01-18;UTC;Settled;{49C842A9-9F29-4637-A3CE-3A8C62B87EE6};USD;106.00;6.00;112.00
JetBrains;JetBrainsUSD;25;{DC9D5A31-AED3-4374-A24E-98F163A5715A};Z000567486;visa;2019-02-09;UTC;Settled;{A5D150AE-3467-4FFE-99BC-201EF11EB107};USD;95.00;5.00;100.00
JetBrains;JetBrainsUSD;25;{2857D7E2-AE06-431D-8F61-B98A854A3A61};A000093321;mc;2019-01-21;UTC;Settled;{BD2C03DC-9381-420B-AC15-26682BFB2E55};USD;114.00;6.00;120.00
JetBrains;JetBrainsUSD;25;{C99916F5-5832-4C17-ADF4-865403BD4B89};Z000296405;visa;2019-01-23;UTC;Settled;{15A3A8A3-3762-4491-83EB-E2085FA8944F};USD;247.00;13.00;260.00
JetBrains;JetBrainsUSD;25;{8B5E7F8F-AE41-4FFB-8C8B-9E774E74DE50};R000417971;mc;2019-01-27;UTC;Settled;{80C192FD-1DD7-45E3-90A6-8708A7EBC7F4};USD;190.00;10.00;200.00
JetBrains;JetBrainsUSD;25;{81888AD2-8798-40A8-9BB7-1E151A8DC078};C000265664;visa;2019-01-20;UTC;Settled;{9FEFFDF8-DF87-4D12-8BEA-0C25423E8577};USD;67.00;3.00;70.00
JetBrains;JetBrainsUSD;25;{8346F9F7-D012-4BF0-8BD8-AD88055D725C};Z000647163;visa;2019-01-31;UTC;Settled;{E57276DD-FD91-415C-BC83-97B947E13229};USD;224.00;12.00;236.00
JetBrains;JetBrainsUSD;25;{EFBE3B73-4A5C-4D8E-9743-69A8EAB51C33};Z000171750;visa;2019-01-21;UTC;Settled;{8439E33E-650C-4A06-9633-A133FA5EEDF1};USD;945.00;50.00;995.00
JetBrains;JetBrainsUSD;25;{30E7BC3E-751C-4187-BDD5-32270CD1C298};E000509303;visa;2019-01-21;UTC;Settled;{38256CEB-5384-409C-9DA4-00F8C78C2BD7};USD;95.00;5.00;100.00
JetBrains;JetBrainsUSD;25;{2494B998-57A1-4B8B-851D-7FBB6D822674};C000379832;visa;2019-01-21;UTC;Settled;{507C46EC-66E8-41C6-84E6-BFAA031E528F};USD;515.00;27.00;542.00
JetBrains;JetBrainsUSD;25;{806C9746-6CA1-4A80-B831-3CBD1097C874};R000259566;mc;2019-01-22;UTC;Settled;{662F37DD-7071-4D55-A895-0B2ADC766BDC};USD;276.00;14.00;290.00
JetBrains;JetBrainsUSD;25;{F7912923-D51B-4B66-9E49-08DFB01E1D38};E000410317;mc;2019-01-30;UTC;Settled;{0E6968A7-3525-449A-8492-CF068EC2C005};USD;428.00;22.00;450.00
JetBrains;JetBrainsUSD;25;{9A20360B-2B98-43D3-ADE9-4745FBE30955};A000476618;visa;2019-01-27;UTC;Settled;{C6A93456-5E3E-4678-97C0-7EF2AB58D7C2};USD;173.00;9.00;182.00
JetBrains;JetBrainsUSD;25;{FE58C649-B0AF-4F8A-9A34-8BCF2C504281};C000202076;visa;2019-02-11;UTC;Settled;{C5F465FB-B9D6-4AF6-A767-62CC3839AD50};USD;561.00;29.00;590.00
JetBrains;JetBrainsUSD;25;{BCCEACCC-E38C-4FC4-B8D4-0075E7939135};A000000289;mc;2019-01-19;UTC;Settled;{7D3A0ADA-BDF8-4680-91A3-5063CA4EC4A8};USD;484.00;25.00;509.00
JetBrains;JetBrainsUSD;25;{2AEC97B4-EABD-4770-A669-EC3EF6005096};R000466767;visa;2019-02-04;UTC;Settled;{1AC69A5B-ADD6-4F06-BD5E-BB3013A58D1A};USD;48.00;2.00;50.00
JetBrains;JetBrainsUSD;25;{9E458F78-DEA9-4D6E-8928-9BA8DDF46BED};E000034061;mc;2019-01-24;UTC;Settled;{E1934B65-9F65-4C9A-8F58-AE463E1FB399};USD;333.00;17.00;350.00
