COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsAmericasUSD;26;{95839541-758B-4751-B5A2-67B3158478EF};A000343806;visa;2019-03-15;UTC;Settled;{4473AA8B-A4FD-4129-97A5-74FD9536F7C1};USD;95.00;5.00;100.00
JetBrains;JetBrainsAmericasUSD;26;{62811CAD-AFD0-411C-BAA2-F6FE5828D56D};E000121636;visa;2019-03-02;UTC;Settled;{6D62C264-1BCC-4B57-9CC9-07E978522D90};USD;523.00;27.00;550.00
JetBrains;JetBrainsAmericasUSD;26;{29D9D15D-B562-43C4-952C-5EFF04B8BA81};A000006820;visa;2019-03-09;UTC;Settled;{AEA764A4-1BB4-43E6-A0C7-41B42FF78B86};USD;124.00;6.00;130.00
JetBrains;JetBrainsAmericasUSD;26;{76644ECC-46A4-4E40-86EB-7D7B25F7D266};C000467149;mc;2019-03-03;UTC;Settled;{86F4E1F7-CE6F-4646-8398-BA3F40F78177};USD;190.00;10.00;200.00
JetBrains;JetBrainsAmericasUSD;26;{53260B3A-4FF0-4A5C-A118-B0CA37192BEF};R000335665;visa;2019-02-16;UTC;Settled;{51FF7B73-7181-4164-BF8E-45834A007A84};USD;285.00;15.00;300.00
JetBrains;JetBrainsAmericasUSD;26;{44F114C8-A2C5-4435-B481-411E1B9C96D0};A000348880;visa;2019-02-15;UTC;Settled;{C05F4813-BEE7-4B49-89C9-9BE90C98F07E};USD;352.00;18.00;370.00
JetBrains;JetBrainsAmericasUSD;26;{502DBF8E-5446-41B0-B716-2C5E43D72A6D};E000085492;visa;2019-02-24;UTC;Settled;{1EB739D8-802F-4D48-A197-4CB88DC2E4C8};USD;741.00;39.00;780.00
JetBrains;JetBrainsAmericasUSD;26;{363E52B6-5363-45C4-B052-BDCCF4312023};Z000069305;visa;2019-03-09;UTC;Settled;{C8CC2CB9-188A-4AB2-8516-D2710E50D231};USD;238.00;12.00;250.00
JetBrains;JetBrainsAmericasUSD;26;{ADCB76D3-79FA-4112-AFDB-CDCA8A2E2C63};Z000672599;visa;2019-02-27;UTC;Settled;{980CE0F7-16C5-4EAD-BAAE-A394AA72F4D4};USD;470.00;25.00;495.00
JetBrains;JetBrainsAmericasUSD;26;{94E49FB4-C637-44AC-8A3D-CB16D5E169DA};A000401284;visa;2019-03-08;UTC;Settled;{C71690CD-B07D-4EFE-A83F-BA9992119A4F};USD;522.00;27.00;549.00
JetBrains;JetBrainsAmericasUSD;26;{5DBB4988-5BC1-448B-89C0-4958CF514DDF};C000614777;visa;2019-02-19;UTC;Settled;{6514B7EE-A263-4A80-BE14-422710CBF7D4};USD;397.00;21.00;418.00
JetBrains;JetBrainsAmericasUSD;26;{FDD42F23-D5B0-4438-81C5-94B72405C016};R000045886;visa;2019-02-28;UTC;Settled;{EAE66F75-5613-43A5-8FD5-69F3082CC9EA};USD;596.00;31.00;627.00
JetBrains;JetBrainsAmericasUSD;26;{00CF032E-0F04-4916-A1AD-4462C74A75A6};R000654692;mc;2019-03-12;UTC;Settled;{0B7B4C54-7F77-4EDF-B838-D1DB0C81E8BF};USD;983.00;52.00;1035.00
JetBrains;JetBrainsAmericasUSD;26;{CB8BA470-E610-477F-8B8C-C0B3210DF76D};Z000490991;mc;2019-02-28;UTC;Settled;{CA805E34-447B-4E3A-893B-45F8F7F124B9};USD;689.00;36.00;725.00
JetBrains;JetBrainsAmericasUSD;26;{1F585F5C-4718-44FA-8E80-281967AA0CF2};E000176414;visa;2019-03-03;UTC;Settled;{B3044945-718D-4074-8FAF-9CC5DA90F165};USD;333.00;17.00;350.00
JetBrains;JetBrainsAmericasUSD;26;{13826931-31B5-4D6B-908A-6C099F579EA3};A000046162;visa;2019-03-07;UTC;Settled;{FFFA2496-0696-4B26-B698-5D5244965543};USD;333.00;17.00;350.00
JetBrains;JetBrainsAmericasUSD;26;{F3E232C2-B22B-4AEF-80CE-15716342141C};A000192525;mc;2019-03-08;UTC;Settled;{44E89915-B910-4D05-B070-4D736A0CDD0F};USD;67.00;3.00;70.00
JetBrains;JetBrainsAmericasUSD;26;{E6BC16C8-041B-43BA-B368-CDD42D7E9FDA};C000394396;visa;2019-03-04;UTC;Settled;{34E8899A-4EC0-4B97-AC10-46041040BFCD};USD;247.00;13.00;260.00
JetBrains;JetBrainsAmericasUSD;26;{F54730B5-8A9B-4DF9-9159-3FB1DD4A1813};C000385261;mc;2019-02-25;UTC;Settled;{8BCAB976-D2FA-40AC-AE95-4366ED256CAD};USD;160.00;8.00;168.00
JetBrains;JetBrainsAmericasUSD;26;{65E8B30E-FB23-4997-B7DA-D5AEA1B6CB0C};E000511357;visa;2019-03-13;UTC;Settled;{E2B04788-5B27-4D46-8F65-FB457C296DF1};USD;613.00;32.00;645.00
JetBrains;JetBrainsAmericasUSD;26;{0D5DEAED-D3F9-47D8-9C27-123BF5A00DB2};R000115706;visa;2019-02-16;UTC;Settled;{BDECF2BC-7C43-44FF-85A6-EE84C50ABFBC};USD;510.00;27.00;537.00
JetBrains;JetBrainsAmericasUSD;26;{6DE86D14-6F5E-4522-9D3A-50858AAE67FF};C000140527;mc;2019-03-15;UTC;Settled;{7798F256-FF8E-435F-A636-A4FFDC8EA3BD};USD;27.00;1.00;28.00
JetBrains;JetBrainsAmericasUSD;26;{1C49415F-D6D5-4389-9753-299E4B418DE0};A000099085;visa;2019-03-06;UTC;Settled;{A2F6C6A5-A727-4CC6-8AC2-5FB30E158C8F};USD;508.00;27.00;535.00
JetBrains;JetBrainsAmericasUSD;26;{6BF00967-472C-4D0D-912C-F3A9F7C3E03C};C000337136;visa;2019-03-10;UTC;Settled;{3564697B-D253-48B2-920D-E32B31C88E26};USD;447.00;23.00;470.00
JetBrains;JetBrainsAmericasUSD;26;{CF78D8C9-9CE1-4DCF-B441-F1F1ED06BEA5};E000361915;visa;2019-03-03;UTC;Settled;{9362ED52-AE36-4134-BDE7-96B419D6A8D4};USD;508.00;27.00;535.00
JetBrains;JetBrainsAmericasUSD;26;{6A017B12-6B84-42A5-B834-2BC0E2130F2A};A000657562;visa;2019-02-24;UTC;Settled;{C766EEE1-F70F-4BBA-B1E3-64153E7B01C7};USD;570.00;30.00;600.00
JetBrains;JetBrainsAmericasUSD;26;{B194C102-E79A-49C8-80B6-664E7FFE44C6};E000256622;visa;2019-03-01;UTC;Settled;{B0DCFF12-F064-4733-AA6B-49EB66BA4F05};USD;162.00;8.00;170.00
JetBrains;JetBrainsAmericasUSD;26;{62D1ABBE-61D7-4EA2-9B0F-5FB707445CF7};R000185452;mc;2019-02-18;UTC;Settled;{8AA37CCA-A99F-41AA-A62C-623B6C400AE1};USD;285.00;15.00;300.00
JetBrains;JetBrainsAmericasUSD;26;{6C92E8F1-6727-4FB2-B686-477397F6D0F3};E000568024;visa;2019-03-01;UTC;Settled;{0318E2C9-5C79-43C3-B1E3-2D8BE70E43DA};USD;76.00;4.00;80.00
JetBrains;JetBrainsAmericasUSD;26;{440E6C8C-6605-4444-93DB-290929AF5AFC};C000541696;mc;2019-02-15;UTC;Settled;{DEEC1F2F-E818-45A5-B74A-4EDA9FA47291};USD;357.00;19.00;376.00
JetBrains;JetBrainsAmericasUSD;26;{24BCAF2B-4109-4CDA-BD0C-16B01AC65FD2};R000348786;visa;2019-02-14;UTC;Settled;{D29B7E39-344D-4ADF-87F3-4379D4CE1B43};USD;133.00;7.00;140.00
JetBrains;JetBrainsAmericasUSD;26;{7145A0B8-2F9F-4D41-9227-D6C24553DAE4};E000215198;mc;2019-03-01;UTC;Settled;{C125C0B6-6506-43F7-957F-31185949AFEC};USD;40.00;2.00;42.00
JetBrains;JetBrainsAmericasUSD;26;{4FFD1510-6E45-45C7-AF96-55221450E14A};C000480368;mc;2019-02-25;UTC;Settled;{240BBA72-CB06-4331-85C3-288208C186D2};USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;26;{79019B98-6B6B-4247-B1F8-A969913D385B};E000202280;visa;2019-03-06;UTC;Settled;{10E08753-7658-4145-A7D6-EDED3CC09524};USD;146.00;8.00;154.00
JetBrains;JetBrainsAmericasUSD;26;{441ADACE-924F-45B8-ACE8-5403B10F0EE1};R000066730;visa;2019-03-05;UTC;Settled;{8D045ABE-24D3-421C-AF2C-44AC136FBEBC};USD;694.00;36.00;730.00
JetBrains;JetBrainsAmericasUSD;26;{4DBA097E-6104-428E-B5AF-35AC739E4FD3};C000091405;visa;2019-02-21;UTC;Settled;{F2F36D0A-8E3E-4C4A-9CE2-9A0FACE6B943};USD;741.00;39.00;780.00
JetBrains;JetBrainsAmericasUSD;26;{879C1F96-D44F-4DB0-B434-ACDCCFC736DE};R000501242;visa;2019-03-09;UTC;Settled;{54FAFC1E-14B0-4632-BD68-F5D1C22BB98C};USD;494.00;26.00;520.00
JetBrains;JetBrainsAmericasUSD;26;{D265B56F-BA4A-4EA1-BCAF-D04BA2DBCC3F};R000432071;visa;2019-03-02;UTC;Settled;{0FAE4D67-1978-417D-9E2C-94F202F4F22E};USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;26;{C40E8E63-BCF8-44C9-B8A0-FE5422E6BB8A};E000120898;visa;2019-03-08;UTC;Settled;{10F2D54B-505A-4013-BE74-44B864857958};USD;53.00;3.00;56.00
JetBrains;JetBrainsAmericasUSD;26;{95142035-03E7-4FF6-A366-F6BC9538AD86};Z000246381;visa;2019-02-26;UTC;Settled;{E3A452B1-A2BE-481F-9556-6B094B7B5BE9};USD;120.00;6.00;126.00
JetBrains;JetBrainsAmericasUSD;26;{7006FBDC-6D6A-4C23-8429-86C7348B9B2C};A000175389;visa;2019-02-19;UTC;Settled;{7DDC2727-E4E2-44A8-B73A-2A86E57E3D73};USD;480.00;25.00;505.00
JetBrains;JetBrainsAmericasUSD;26;{5261021B-36EB-4A88-BF11-F13F36B4760B};Z000115047;visa;2019-02-14;UTC;Settled;{F5771D5A-10D5-4FC2-A10C-9F8B259599DB};USD;173.00;9.00;182.00
JetBrains;JetBrainsAmericasUSD;26;{13E442B6-1D8E-4960-AFBF-AF2D4C923FB9};A000061614;mc;2019-02-14;UTC;Settled;{DD1F192F-3BBE-4CA2-9591-ACC7923F180A};USD;106.00;6.00;112.00
JetBrains;JetBrainsAmericasUSD;26;{59F21571-94F3-4DF6-ADB9-F0511907439C};Z000321689;mc;2019-03-06;UTC;Settled;{E9B4828B-3235-41C7-B2C8-316BF25759F9};USD;53.00;3.00;56.00
JetBrains;JetBrainsAmericasUSD;26;{E087E57F-C926-4227-A1FE-79F96AA37D34};E000562015;visa;2019-02-23;UTC;Settled;{C28F9BAC-F5E4-4D03-A3BE-55EBA4074A7D};USD;504.00;26.00;530.00
JetBrains;JetBrainsAmericasUSD;26;{96B8A743-D303-4064-861F-49F96AE92273};Z000442483;visa;2019-03-06;UTC;Settled;{8175B025-D878-433D-8DCB-51241122FEFB};USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;26;{0A1F7085-EC85-4DA3-BFAE-F2F1860F41CF};C000343731;visa;2019-02-23;UTC;Settled;{81FF4CB3-8D48-4834-86A5-008E7906EF6B};USD;143.00;7.00;150.00
JetBrains;JetBrainsAmericasUSD;26;{55BE1042-F6B7-4425-82F5-91A0B8B3C5C0};C000384312;visa;2019-03-08;UTC;Settled;{4716CB2E-6BB9-4976-A471-E2B80F3500FB};USD;521.00;27.00;548.00
JetBrains;JetBrainsAmericasUSD;26;{35023A13-56B6-4658-A141-691D5F521FA7};Z000068650;mc;2019-02-26;UTC;Settled;{5FFDAB5F-DC1F-446A-9E61-A058B2226BF6};USD;570.00;30.00;600.00
JetBrains;JetBrainsAmericasUSD;26;{D0DCD5C4-FEAA-4964-90CB-5ABEE9823C64};E000408210;mc;2019-02-28;UTC;Settled;{0FCCEFCA-DFDA-4B7F-9F19-F612FB9EF9BE};USD;432.00;23.00;455.00
JetBrains;JetBrainsAmericasUSD;26;{8AC829B5-2EF4-4095-AEE5-474317B841B0};R000135644;visa;2019-02-18;UTC;Settled;{191AE5DA-32C6-4903-A3E5-F1206972AD5E};USD;494.00;26.00;520.00
JetBrains;JetBrainsAmericasUSD;26;{8A763E91-A6B0-40A7-9A58-2784922A30E3};E000178193;visa;2019-03-10;UTC;Settled;{F06274CD-F539-4036-B9A9-D1BEA11E0DFB};USD;53.00;3.00;56.00
JetBrains;JetBrainsAmericasUSD;26;{8F255224-A3B9-4840-A984-D6B24F1F845B};Z000195988;mc;2019-03-02;UTC;Settled;{2063DD43-AB0B-49AD-A982-5113F9A26C66};USD;152.00;8.00;160.00
JetBrains;JetBrainsAmericasUSD;26;{53516E0F-6D43-49F8-8F23-73638CF6F292};C000305734;visa;2019-02-28;UTC;Settled;{37B274AD-B9E6-4744-BB32-603814E6B1AF};USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;26;{0F1DDA54-8B64-40D2-8EFE-1C427B2E0177};Z000365332;mc;2019-02-20;UTC;Settled;{915B7287-2A46-43F5-A846-9145F742A126};USD;40.00;2.00;42.00
JetBrains;JetBrainsAmericasUSD;26;{44D2446B-800E-45E1-9D2C-BD7FF859EF8A};E000230696;visa;2019-03-03;UTC;Settled;{970DE9E9-A0F4-47C9-9A33-D3C960BA9D38};USD;163.00;9.00;172.00
JetBrains;JetBrainsAmericasUSD;26;{DBD07A89-4C34-4D38-96C5-A71F140D8C93};E000581950;mc;2019-02-15;UTC;Settled;{395CEF49-22F9-42E8-9010-350FFC57B1F5};USD;67.00;3.00;70.00
JetBrains;JetBrainsAmericasUSD;26;{6002E9BB-956C-42A0-B3A9-96EB20582C01};R000325733;visa;2019-02-21;UTC;Settled;{CC93FEAC-9DAE-4C01-88DA-1B6D2E46B019};USD;169.00;9.00;178.00
JetBrains;JetBrainsAmericasUSD;26;{0B0ED0BA-6D55-49C2-A6B2-1AC6306A7DE1};Z000284033;visa;2019-02-14;UTC;Settled;{FDE34419-8CD6-4A9E-B8AC-669CE2028406};USD;439.00;23.00;462.00
JetBrains;JetBrainsAmericasUSD;26;{9BEFEDF3-2C9D-4649-B905-B5C0F70F747B};Z000075114;visa;2019-03-11;UTC;Settled;{2E1D2059-4C94-43B3-BD10-08B0B202515C};USD;507.00;27.00;534.00
JetBrains;JetBrainsAmericasUSD;26;{A1EB3431-C1F9-48B5-8E2F-EE0A2D628D5B};C000066174;mc;2019-02-26;UTC;Settled;{8D8C4B95-F906-48BF-B88D-4D4827FAE0F5};USD;618.00;32.00;650.00
JetBrains;JetBrainsAmericasUSD;26;{5C9FE330-4F64-4375-95A3-A4E5AE87F4D3};A000299482;mc;2019-02-23;UTC;Settled;{3241FC79-F24C-4127-955C-4F742D6271AF};USD;67.00;3.00;70.00
JetBrains;JetBrainsAmericasUSD;26;{7A424F75-6C03-4A22-8574-B2D1E79F2367};A000008382;mc;2019-02-21;UTC;Settled;{41CF671F-A68A-4F47-9382-B2D1918786E2};USD;565.00;30.00;595.00
JetBrains;JetBrainsAmericasUSD;26;{12924FE2-70EB-46D8-BAC8-90B94FEE4D51};Z000620492;visa;2019-02-25;UTC;Settled;{9CE87D4C-FA51-4F6E-B4D5-52897FBE7519};USD;521.00;27.00;548.00
